,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,FHD,FHD,FHD,SHO_R,SHO_R,SHO_R,KNE_L,KNE_L,KNE_L,CHE,CHE,CHE,TOE_R,TOE_R,TOE_R,ANK_R,ANK_R,ANK_R,JAW,JAW,JAW,KNE_R,KNE_R,KNE_R,TOE_L,TOE_L,TOE_L,SHO_L,SHO_L,SHO_L,ANK_L,ANK_L,ANK_L,ASI_R,ASI_R,ASI_R,WRI_L,WRI_L,WRI_L,ELB_L,ELB_L,ELB_L,ASI_L,ASI_L,ASI_L,WRI_R,WRI_R,WRI_R,ELB_R,ELB_R,ELB_R
,ID,おでこ,おでこ,おでこ,右肩,右肩,右肩,左膝,左膝,左膝,胸骨,胸骨,胸骨,右爪先,右爪先,右爪先,右足首,右足首,右足首,あご,あご,あご,右膝,右膝,右膝,左爪先,左爪先,左爪先,左肩,左肩,左肩,左足首,左足首,左足首,右骨盤,右骨盤,右骨盤,左手首,左手首,左手首,左肘,左肘,左肘,左骨盤,左骨盤,左骨盤,右手首,右手首,右手首,右肘,右肘,右肘
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1321,11.008333,-0.392580,1.317651,0.272576,-0.169025,1.133833,0.484377,0.074284,0.461982,0.191459,-0.075809,0.921343,0.285882,0.064281,0.029081,0.454666,0.223831,0.057045,0.507021,-0.346387,1.138494,0.270101,0.058050,0.466858,0.399590,0.076007,0.030378,0.122617,-0.151418,1.120424,0.029784,0.234431,0.050434,0.090027,0.206545,0.854226,0.429606,0.046348,0.642632,-0.082116,-0.010793,0.897372,-0.054733,0.204466,0.858779,0.143812,0.030617,0.614743,0.603424,-0.022694,0.856832,0.592253
1322,11.016667,-0.394534,1.313895,0.272548,-0.168159,1.131616,0.484563,0.077947,0.462250,0.191306,-0.075889,0.919778,0.285667,0.064728,0.028913,0.454705,0.224312,0.056866,0.507092,-0.346663,1.135115,0.270089,0.060015,0.467441,0.399328,0.076428,0.030267,0.122605,-0.152054,1.118354,0.029675,0.236129,0.049704,0.089939,0.208065,0.854630,0.429424,0.050846,0.642474,-0.082744,-0.008665,0.896778,-0.055037,0.205302,0.859421,0.143589,0.034859,0.614344,0.604031,-0.020256,0.855831,0.592636
1323,11.025000,-0.396178,1.310126,0.272542,-0.170078,1.129026,0.484396,0.080757,0.462788,0.191085,-0.075200,0.918117,0.285442,0.064335,0.029078,0.454659,0.224854,0.056674,0.507179,-0.346569,1.131399,0.270133,0.062321,0.467895,0.399095,0.075963,0.030506,0.122619,-0.151864,1.116295,0.029558,0.235583,0.049804,0.089836,0.209724,0.854942,0.429245,0.053525,0.642778,-0.083314,-0.006387,0.896155,-0.055337,0.206813,0.860015,0.143332,0.038612,0.614042,0.604542,-0.018684,0.854931,0.592821
1324,11.033333,-0.398929,1.306238,0.272520,-0.169365,1.126626,0.484541,0.084303,0.463118,0.190889,-0.073961,0.916462,0.285273,0.064754,0.028935,0.454666,0.225304,0.056530,0.507203,-0.348305,1.127829,0.270123,0.063734,0.468503,0.398900,0.076410,0.030386,0.122614,-0.152323,1.114163,0.029476,0.237291,0.049121,0.089773,0.210222,0.855364,0.428983,0.059108,0.642557,-0.084013,-0.004990,0.895718,-0.055633,0.208218,0.860615,0.143103,0.042892,0.613710,0.605068,-0.016907,0.854051,0.593046
1325,11.041667,-0.400093,1.302272,0.272551,-0.170765,1.123846,0.484438,0.087228,0.463443,0.190654,-0.072973,0.914582,0.285171,0.065128,0.028792,0.454720,0.224731,0.056761,0.507128,-0.349517,1.124282,0.270087,0.065742,0.468990,0.398736,0.076356,0.030434,0.122615,-0.151811,1.112009,0.029332,0.237135,0.049081,0.089679,0.210630,0.855755,0.428721,0.064850,0.642509,-0.084816,-0.002561,0.895131,-0.055986,0.209609,0.861258,0.142880,0.046173,0.613616,0.605430,-0.014847,0.853134,0.593291
1326,11.050000,-0.401280,1.298259,0.272620,-0.170727,1.121315,0.484526,0.089787,0.463964,0.190394,-0.073694,0.912938,0.284852,0.064629,0.028990,0.454652,0.225334,0.056598,0.507182,-0.350559,1.120687,0.270040,0.069088,0.469172,0.398648,0.075827,0.030698,0.122598,-0.152280,1.109843,0.029197,0.237084,0.049057,0.089595,0.211580,0.856123,0.428515,0.070583,0.642530,-0.085523,0.000121,0.894544,-0.056357,0.210274,0.861891,0.142669,0.051506,0.613189,0.606044,-0.012985,0.852165,0.593527
1327,11.058333,-0.402876,1.294182,0.272585,-0.172375,1.118435,0.484379,0.092350,0.464517,0.190106,-0.072219,0.911179,0.284746,0.064594,0.029035,0.454591,0.225376,0.056649,0.507179,-0.349481,1.116774,0.270087,0.070406,0.469749,0.398406,0.076649,0.030408,0.122590,-0.153330,1.107741,0.029132,0.237983,0.048699,0.089514,0.212166,0.856469,0.428293,0.073718,0.643004,-0.086097,0.002048,0.894085,-0.056714,0.210439,0.862631,0.142497,0.056061,0.612954,0.606499,-0.011093,0.851187,0.593777
1328,11.066667,-0.405495,1.290153,0.272517,-0.172070,1.115658,0.484560,0.094024,0.465265,0.189781,-0.070168,0.909023,0.284661,0.064678,0.029018,0.454614,0.225487,0.056693,0.507181,-0.351479,1.113030,0.269962,0.074293,0.469749,0.398396,0.076679,0.030446,0.122566,-0.152777,1.105525,0.028993,0.238069,0.048658,0.089450,0.212292,0.856810,0.428051,0.077730,0.643314,-0.086740,0.004734,0.893539,-0.057067,0.211832,0.862993,0.142333,0.061150,0.612556,0.606979,-0.009529,0.850133,0.593952
1329,11.075000,-0.408554,1.286102,0.272400,-0.172779,1.112773,0.484433,0.095501,0.465947,0.189498,-0.070782,0.907302,0.284396,0.065067,0.028858,0.454623,0.225319,0.056839,0.507149,-0.353589,1.109319,0.269788,0.076330,0.470105,0.398238,0.076159,0.030677,0.122552,-0.153699,1.103403,0.028939,0.238202,0.048641,0.089315,0.213596,0.857021,0.427919,0.082460,0.643608,-0.087421,0.007316,0.893060,-0.057439,0.212091,0.863548,0.142186,0.065758,0.612247,0.607300,-0.005913,0.848783,0.594415
1330,11.083333,-0.409360,1.282087,0.272373,-0.174465,1.109910,0.484444,0.098479,0.466268,0.189250,-0.070372,0.905596,0.284258,0.065170,0.028811,0.454637,0.225281,0.056961,0.507123,-0.354339,1.105791,0.269669,0.078960,0.470302,0.398138,0.076792,0.030452,0.122541,-0.153731,1.101254,0.028815,0.237830,0.048839,0.089284,0.213352,0.857341,0.427689,0.086249,0.644344,-0.087965,0.008965,0.892755,-0.057679,0.213270,0.863901,0.142069,0.071342,0.611712,0.607776,-0.004398,0.847818,0.594497
1331,11.091667,-0.411368,1.278073,0.272296,-0.173157,1.107086,0.484667,0.101285,0.466602,0.189021,-0.069037,0.903457,0.284055,0.065468,0.028740,0.454630,0.225121,0.057093,0.507114,-0.354702,1.102090,0.269528,0.080185,0.470859,0.397852,0.077133,0.030368,0.122551,-0.153663,1.099097,0.028736,0.238018,0.048785,0.089215,0.214687,0.857498,0.427647,0.089717,0.645117,-0.088611,0.011271,0.892387,-0.057986,0.213932,0.864283,0.141954,0.075951,0.611444,0.608068,-0.002319,0.846812,0.594685
1332,11.100000,-0.413350,1.274057,0.272192,-0.175404,1.104191,0.484563,0.103902,0.466892,0.188838,-0.068331,0.901568,0.283930,0.064659,0.029049,0.454507,0.225430,0.057046,0.507140,-0.354498,1.098225,0.269418,0.081347,0.471339,0.397606,0.076428,0.030653,0.122532,-0.153743,1.096962,0.028584,0.237848,0.048878,0.089120,0.214582,0.857693,0.427445,0.093616,0.645692,-0.089260,0.013889,0.892012,-0.058274,0.214433,0.864638,0.141840,0.080582,0.611197,0.608337,-0.000317,0.845864,0.594848
1333,11.108333,-0.414263,1.270094,0.272164,-0.174282,1.101394,0.484836,0.105184,0.467444,0.188646,-0.067677,0.899760,0.283740,0.065136,0.028862,0.454564,0.224960,0.057286,0.507066,-0.356652,1.094672,0.269230,0.082207,0.471820,0.397350,0.076604,0.030620,0.122539,-0.154219,1.094906,0.028540,0.237910,0.048875,0.089070,0.213587,0.858018,0.427251,0.098639,0.646152,-0.089970,0.015305,0.891860,-0.058511,0.214878,0.865044,0.141721,0.083946,0.611304,0.608430,0.001499,0.844876,0.594945
1334,11.116667,-0.415277,1.266312,0.272177,-0.176529,1.098592,0.484714,0.106550,0.467931,0.188495,-0.066601,0.897689,0.283561,0.064907,0.028956,0.454490,0.225372,0.057220,0.507113,-0.357879,1.091254,0.269110,0.083698,0.472084,0.397170,0.076629,0.030637,0.122525,-0.154333,1.092758,0.028417,0.237998,0.048892,0.089030,0.212221,0.858287,0.427053,0.102381,0.647199,-0.090604,0.016873,0.891705,-0.058708,0.216861,0.865142,0.141647,0.087898,0.611359,0.608552,0.003929,0.843815,0.595158
1335,11.125000,-0.418278,1.262595,0.272048,-0.175335,1.095783,0.485045,0.109108,0.468038,0.188399,-0.063717,0.895621,0.283574,0.065117,0.028880,0.454477,0.226074,0.057014,0.507193,-0.357870,1.087911,0.269048,0.084894,0.472464,0.396959,0.077623,0.030252,0.122554,-0.155130,1.090846,0.028334,0.238344,0.048830,0.089023,0.209946,0.858648,0.426797,0.107836,0.647722,-0.091283,0.019060,0.891506,-0.058947,0.217705,0.865365,0.141503,0.091820,0.611408,0.608666,0.004684,0.842961,0.595053
1336,11.133333,-0.419312,1.258977,0.272068,-0.176083,1.093144,0.485102,0.111492,0.468126,0.188363,-0.063876,0.893984,0.283334,0.065536,0.028672,0.454509,0.225262,0.057356,0.507090,-0.358261,1.084366,0.268989,0.086567,0.472661,0.396794,0.076847,0.030555,0.122554,-0.153300,1.088664,0.028229,0.237782,0.049032,0.089036,0.207144,0.859020,0.426478,0.112146,0.648301,-0.091915,0.020799,0.891369,-0.059140,0.218212,0.865522,0.141433,0.096237,0.611307,0.608780,0.007137,0.841907,0.595186
1337,11.141667,-0.421217,1.255486,0.272019,-0.175625,1.090543,0.485367,0.113231,0.468341,0.188352,-0.063041,0.892125,0.283173,0.065285,0.028741,0.454438,0.226330,0.057011,0.507225,-0.359581,1.081169,0.268929,0.087885,0.472894,0.396651,0.077519,0.030288,0.122580,-0.155050,1.086901,0.028089,0.238472,0.048816,0.089007,0.205700,0.859235,0.426369,0.116427,0.649183,-0.092544,0.022262,0.891286,-0.059360,0.218826,0.865617,0.141321,0.102180,0.610862,0.609057,0.009472,0.840961,0.595313
1338,11.150000,-0.421466,1.252064,0.272200,-0.177399,1.088155,0.485254,0.114135,0.468701,0.188357,-0.060738,0.890264,0.283186,0.065407,0.028689,0.454440,0.225994,0.057178,0.507195,-0.359089,1.078205,0.268951,0.088051,0.473392,0.396417,0.077305,0.030361,0.122606,-0.155740,1.085088,0.028060,0.237943,0.049061,0.089040,0.204302,0.859412,0.426229,0.118786,0.650464,-0.092887,0.024027,0.891226,-0.059563,0.219521,0.865701,0.141268,0.107895,0.610479,0.609324,0.010933,0.840242,0.595264
1339,11.158333,-0.422498,1.248850,0.272279,-0.176849,1.085756,0.485523,0.115113,0.469021,0.188390,-0.060025,0.888733,0.283026,0.065132,0.028790,0.454404,0.225693,0.057277,0.507144,-0.359616,1.075066,0.268908,0.088446,0.473796,0.396264,0.076095,0.030820,0.122615,-0.153655,1.083068,0.027873,0.239273,0.048654,0.089059,0.203156,0.859570,0.426156,0.123199,0.651177,-0.093356,0.025894,0.891199,-0.059743,0.219609,0.865815,0.141240,0.112946,0.610332,0.609470,0.013672,0.839364,0.595398
1340,11.166667,-0.424621,1.245862,0.272344,-0.176647,1.083478,0.485675,0.116892,0.469078,0.188405,-0.060170,0.887264,0.282877,0.065525,0.028635,0.454414,0.225739,0.057341,0.507122,-0.361284,1.072401,0.268900,0.089312,0.474029,0.396206,0.077002,0.030457,0.122665,-0.155357,1.081509,0.027810,0.238574,0.048938,0.089065,0.202936,0.859674,0.426160,0.125103,0.652354,-0.093720,0.027384,0.891187,-0.059930,0.220351,0.865851,0.141235,0.116890,0.610418,0.609448,0.015717,0.838682,0.595434
1341,11.175000,-0.424988,1.242912,0.272558,-0.176659,1.081478,0.485856,0.117263,0.469463,0.188402,-0.059971,0.885844,0.282790,0.065685,0.028561,0.454423,0.225952,0.057314,0.507140,-0.360996,1.069766,0.268872,0.090731,0.474122,0.396192,0.076796,0.030534,0.122704,-0.155309,1.079877,0.027803,0.238385,0.049040,0.089046,0.200756,0.859982,0.426005,0.128037,0.653571,-0.094071,0.028867,0.891217,-0.060064,0.220484,0.865966,0.141212,0.119736,0.610890,0.609284,0.017513,0.838073,0.595400
1342,11.183333,-0.426058,1.240249,0.272763,-0.177956,1.079496,0.485862,0.118362,0.469644,0.188409,-0.058883,0.884452,0.282740,0.065628,0.028574,0.454387,0.225834,0.057463,0.507072,-0.361775,1.067220,0.268931,0.091608,0.474291,0.396134,0.076975,0.030470,0.122716,-0.154030,1.078168,0.027669,0.238237,0.049209,0.089061,0.199228,0.860287,0.425974,0.134254,0.653948,-0.094561,0.030202,0.891292,-0.060182,0.220948,0.865982,0.141244,0.121277,0.611521,0.608805,0.018764,0.837580,0.595280
1343,11.191667,-0.427252,1.237704,0.272847,-0.177528,1.077696,0.486029,0.119213,0.469859,0.188451,-0.058291,0.883239,0.282613,0.065578,0.028592,0.454323,0.225014,0.057828,0.506972,-0.361190,1.064928,0.268961,0.092293,0.474483,0.396081,0.076446,0.030635,0.122741,-0.155252,1.076866,0.027629,0.238367,0.049227,0.089035,0.198076,0.860483,0.425922,0.136166,0.655004,-0.094738,0.031572,0.891394,-0.060256,0.221646,0.865973,0.141291,0.123543,0.611975,0.608407,0.021080,0.837015,0.595329
1344,11.200000,-0.428514,1.235336,0.272982,-0.179054,1.076209,0.485975,0.119833,0.470096,0.188424,-0.058928,0.882214,0.282496,0.065933,0.028431,0.454370,0.225323,0.057835,0.506935,-0.362731,1.062812,0.268994,0.093391,0.474545,0.396034,0.076239,0.030687,0.122768,-0.155872,1.075624,0.027637,0.239429,0.048986,0.089018,0.196972,0.860675,0.425938,0.136555,0.656508,-0.094832,0.032983,0.891500,-0.060332,0.223188,0.865866,0.141377,0.126350,0.612176,0.608103,0.022373,0.836626,0.595200
1345,11.208333,-0.428788,1.233213,0.273073,-0.179092,1.074582,0.486081,0.120540,0.470304,0.188364,-0.059334,0.881128,0.282461,0.066132,0.028319,0.454356,0.226376,0.057541,0.507065,-0.361328,1.060719,0.269069,0.094151,0.474671,0.396013,0.076681,0.030512,0.122815,-0.155326,1.074284,0.027610,0.239126,0.049173,0.089033,0.196453,0.860830,0.425956,0.140767,0.657254,-0.095146,0.034797,0.891564,-0.060417,0.223398,0.865871,0.141409,0.130920,0.612020,0.608053,0.023335,0.836345,0.595102
1346,11.216667,-0.429652,1.231221,0.273192,-0.178108,1.073184,0.486333,0.121263,0.470408,0.188259,-0.058012,0.879981,0.282465,0.066257,0.028294,0.454361,0.226673,0.057553,0.507064,-0.362318,1.059177,0.269127,0.094837,0.474755,0.395970,0.076622,0.030525,0.122815,-0.154341,1.073102,0.027542,0.238786,0.049397,0.089023,0.196047,0.860884,0.425986,0.144324,0.657881,-0.095348,0.034935,0.891843,-0.060421,0.222879,0.865981,0.141435,0.134430,0.612136,0.607845,0.024338,0.836085,0.594934
1347,11.225000,-0.430602,1.229539,0.273280,-0.178879,1.072195,0.486354,0.121748,0.470507,0.188208,-0.057590,0.879154,0.282472,0.066048,0.028378,0.454308,0.225361,0.058104,0.506960,-0.362773,1.057432,0.269224,0.094961,0.474939,0.395898,0.076190,0.030681,0.122813,-0.154845,1.072181,0.027542,0.238529,0.049586,0.089023,0.195904,0.860944,0.426044,0.146206,0.658681,-0.095390,0.036141,0.892025,-0.060444,0.223426,0.865949,0.141511,0.136658,0.612545,0.607572,0.025787,0.835826,0.594886
1348,11.233333,-0.430096,1.227978,0.273394,-0.180176,1.071343,0.486322,0.122462,0.470516,0.188173,-0.056274,0.878284,0.282546,0.065903,0.028416,0.454303,0.226376,0.057797,0.507004,-0.361138,1.055981,0.269370,0.094887,0.475114,0.395830,0.076759,0.030431,0.122840,-0.155171,1.071467,0.027575,0.238708,0.049624,0.089015,0.194662,0.861141,0.425996,0.148391,0.659490,-0.095496,0.036749,0.892237,-0.060448,0.223769,0.865895,0.141533,0.137901,0.613080,0.607154,0.026909,0.835645,0.594751
1349,11.241667,-0.431445,1.226611,0.273406,-0.179043,1.070413,0.486596,0.122460,0.470596,0.188161,-0.057046,0.877849,0.282499,0.066067,0.028316,0.454274,0.226547,0.057754,0.507013,-0.361219,1.054935,0.269478,0.094910,0.475193,0.395754,0.076263,0.030610,0.122850,-0.155705,1.070857,0.027615,0.238711,0.049670,0.089041,0.194504,0.861180,0.426035,0.150578,0.660296,-0.095504,0.037530,0.892463,-0.060383,0.223643,0.865888,0.141561,0.139168,0.613544,0.606812,0.027805,0.835541,0.594625
1350,11.250000,-0.431396,1.225568,0.273513,-0.179455,1.069869,0.486658,0.122440,0.470668,0.188160,-0.056852,0.877366,0.282540,0.065929,0.028377,0.454234,0.226143,0.057960,0.506992,-0.362229,1.054150,0.269542,0.095064,0.475229,0.395687,0.075687,0.030827,0.122850,-0.155780,1.070351,0.027678,0.238410,0.049889,0.089070,0.194283,0.861231,0.426053,0.151817,0.661130,-0.095451,0.038196,0.892706,-0.060332,0.224176,0.865834,0.141592,0.142471,0.613509,0.606742,0.028652,0.835527,0.594509
1351,11.258333,-0.432281,1.224809,0.273514,-0.177795,1.069288,0.487046,0.122995,0.470547,0.188234,-0.056962,0.877071,0.282604,0.065655,0.028489,0.454193,0.226707,0.057759,0.507022,-0.361847,1.053292,0.269706,0.095585,0.475127,0.395674,0.076125,0.030616,0.122888,-0.155326,1.069918,0.027723,0.239028,0.049682,0.089062,0.194576,0.861185,0.426121,0.154731,0.661478,-0.095446,0.038063,0.893047,-0.060161,0.224796,0.865723,0.141602,0.142288,0.614102,0.606153,0.028748,0.835664,0.594287
1352,11.266667,-0.432844,1.224263,0.273552,-0.178471,1.069109,0.487071,0.122193,0.470754,0.188254,-0.057032,0.876885,0.282669,0.065933,0.028377,0.454206,0.226509,0.057873,0.506953,-0.361388,1.052811,0.269834,0.095112,0.475227,0.395613,0.076702,0.030395,0.122914,-0.155372,1.069672,0.027762,0.239776,0.049480,0.089118,0.195076,0.861139,0.426235,0.155571,0.662006,-0.095344,0.040072,0.893163,-0.060141,0.224890,0.865695,0.141630,0.143646,0.614291,0.605833,0.029652,0.835737,0.594162
1353,11.275000,-0.432150,1.223922,0.273671,-0.177879,1.069060,0.487249,0.121938,0.470743,0.188333,-0.056912,0.876807,0.282766,0.066353,0.028222,0.454255,0.226772,0.057797,0.506930,-0.361649,1.052663,0.269889,0.095800,0.475009,0.395677,0.075429,0.030867,0.122894,-0.155138,1.069611,0.027814,0.239105,0.049774,0.089137,0.193817,0.861318,0.426164,0.156474,0.662456,-0.095125,0.039589,0.893606,-0.059930,0.224956,0.865666,0.141696,0.143913,0.614647,0.605374,0.029808,0.835958,0.593986
1354,11.283333,-0.432351,1.223880,0.273723,-0.177795,1.069223,0.487354,0.121435,0.470812,0.188368,-0.057158,0.876900,0.282852,0.065681,0.028450,0.454171,0.227158,0.057665,0.506980,-0.361127,1.052683,0.270038,0.095146,0.475104,0.395639,0.075607,0.030807,0.122934,-0.156017,1.069781,0.027928,0.238582,0.050004,0.089235,0.194351,0.861295,0.426283,0.157307,0.662848,-0.094893,0.039615,0.893947,-0.059787,0.225245,0.865600,0.141744,0.145226,0.614813,0.605130,0.030602,0.836172,0.593902
1355,11.291667,-0.432260,1.224141,0.273798,-0.178284,1.069667,0.487318,0.120663,0.470882,0.188422,-0.056269,0.876967,0.282998,0.066479,0.028160,0.454246,0.226643,0.057865,0.506874,-0.360463,1.052967,0.270190,0.094637,0.475124,0.395607,0.076382,0.030513,0.122949,-0.156098,1.070098,0.027965,0.239433,0.049741,0.089245,0.193361,0.861439,0.426238,0.158450,0.663116,-0.094671,0.040156,0.894261,-0.059647,0.225188,0.865626,0.141822,0.145531,0.615084,0.604761,0.030743,0.836455,0.593759
1356,11.300000,-0.432135,1.224644,0.273866,-0.178871,1.070362,0.487313,0.119347,0.470990,0.188423,-0.056419,0.877310,0.283098,0.066624,0.028111,0.454257,0.226357,0.057923,0.506835,-0.359900,1.053586,0.270375,0.094690,0.474961,0.395664,0.076537,0.030447,0.122979,-0.155585,1.070517,0.028023,0.239076,0.049899,0.089316,0.194305,0.861333,0.426354,0.159362,0.663299,-0.094411,0.040242,0.894650,-0.059474,0.225833,0.865492,0.141894,0.146172,0.615256,0.604540,0.030674,0.836896,0.593622
1357,11.308333,-0.431489,1.225402,0.273942,-0.179855,1.071301,0.487239,0.119452,0.470729,0.188477,-0.056615,0.877790,0.283240,0.065823,0.028401,0.454170,0.226406,0.057906,0.506824,-0.359772,1.054489,0.270487,0.094357,0.474828,0.395609,0.076255,0.030548,0.122994,-0.155188,1.071114,0.028050,0.239321,0.049850,0.089354,0.194384,0.861382,0.426402,0.160232,0.663422,-0.094135,0.041185,0.894923,-0.059350,0.224686,0.865576,0.141950,0.145805,0.615560,0.604200,0.031307,0.837225,0.593621
1358,11.316667,-0.430717,1.226548,0.274028,-0.178101,1.072100,0.487556,0.118989,0.470544,0.188532,-0.056272,0.878319,0.283434,0.066185,0.028234,0.454217,0.226463,0.057815,0.506812,-0.358171,1.055440,0.270745,0.093687,0.474707,0.395558,0.075849,0.030676,0.122988,-0.154327,1.071858,0.028082,0.239027,0.049947,0.089390,0.194801,0.861376,0.426516,0.161027,0.663366,-0.093809,0.041327,0.895319,-0.059157,0.224086,0.865606,0.141994,0.145676,0.615751,0.604003,0.031288,0.837709,0.593600
1359,11.325000,-0.430310,1.228001,0.274150,-0.175945,1.072987,0.487822,0.116280,0.470882,0.188435,-0.056786,0.879042,0.283532,0.065742,0.028406,0.454115,0.225876,0.057988,0.506742,-0.359242,1.056823,0.270817,0.093483,0.474447,0.395487,0.075802,0.030645,0.122963,-0.152507,1.072659,0.028173,0.239059,0.049958,0.089404,0.195238,0.861381,0.426556,0.161315,0.663285,-0.093496,0.041376,0.895735,-0.058987,0.223748,0.865580,0.142069,0.144142,0.616158,0.603645,0.031078,0.838291,0.593562
1360,11.333333,-0.430273,1.229753,0.274143,-0.176373,1.074372,0.487723,0.116279,0.470544,0.188472,-0.058392,0.880108,0.283561,0.066074,0.028300,0.454175,0.226044,0.057842,0.506804,-0.359983,1.058745,0.270833,0.093044,0.474233,0.395375,0.075927,0.030628,0.122982,-0.152460,1.073853,0.028263,0.238373,0.050200,0.089477,0.195368,0.861455,0.426571,0.160220,0.663280,-0.093045,0.040675,0.896239,-0.058742,0.223984,0.865515,0.142185,0.143715,0.616334,0.603520,0.030701,0.839006,0.593537
1361,11.341667,-0.428452,1.231853,0.274325,-0.178001,1.076306,0.487514,0.115080,0.470433,0.188460,-0.059562,0.881318,0.283605,0.065968,0.028339,0.454151,0.226933,0.057486,0.506906,-0.357666,1.060502,0.271105,0.092171,0.474042,0.395168,0.075707,0.030678,0.122967,-0.153680,1.075306,0.028338,0.238450,0.050160,0.089505,0.196751,0.861370,0.426723,0.156448,0.663739,-0.092445,0.040737,0.896668,-0.058532,0.222907,0.865581,0.142260,0.141457,0.616793,0.603181,0.029228,0.839946,0.593318
1362,11.350000,-0.428388,1.234256,0.274307,-0.175312,1.077771,0.487921,0.114738,0.470061,0.188472,-0.060355,0.882675,0.283742,0.065865,0.028347,0.454131,0.226105,0.057719,0.506774,-0.359015,1.062877,0.271044,0.091194,0.473842,0.394994,0.075234,0.030867,0.122949,-0.152189,1.076678,0.028362,0.238905,0.050014,0.089541,0.197496,0.861382,0.426782,0.154068,0.663844,-0.091915,0.040124,0.897288,-0.058296,0.222744,0.865562,0.142352,0.140884,0.616885,0.603213,0.029068,0.840773,0.593366
1363,11.358333,-0.427898,1.237043,0.274361,-0.175793,1.079836,0.487737,0.114248,0.469686,0.188491,-0.059785,0.883926,0.283950,0.067051,0.027894,0.454235,0.226223,0.057622,0.506724,-0.357140,1.065369,0.271280,0.090773,0.473496,0.394914,0.075720,0.030665,0.122981,-0.151595,1.078318,0.028453,0.238618,0.050116,0.089591,0.199419,0.861247,0.426944,0.151878,0.663847,-0.091387,0.039526,0.897874,-0.058058,0.221653,0.865630,0.142436,0.138817,0.617277,0.603061,0.028225,0.841722,0.593303
1364,11.366667,-0.426445,1.240116,0.274374,-0.176159,1.082239,0.487716,0.112727,0.469473,0.188481,-0.061477,0.885498,0.283998,0.065918,0.028322,0.454108,0.226337,0.057448,0.506702,-0.358435,1.068436,0.271146,0.089218,0.473361,0.394778,0.075652,0.030693,0.122988,-0.152611,1.080312,0.028531,0.238502,0.050046,0.089664,0.200315,0.861289,0.427015,0.149291,0.663831,-0.090822,0.038725,0.898592,-0.057865,0.222890,0.865389,0.142549,0.135712,0.617831,0.602832,0.028389,0.842637,0.593363
1365,11.375000,-0.425624,1.243515,0.274396,-0.174191,1.084455,0.487867,0.110666,0.469375,0.188459,-0.062729,0.887382,0.284056,0.066563,0.028131,0.454159,0.226231,0.057307,0.506628,-0.357331,1.071399,0.271227,0.088015,0.473108,0.394721,0.076167,0.030522,0.123009,-0.151542,1.082286,0.028575,0.239468,0.049648,0.089759,0.203268,0.861038,0.427274,0.147522,0.663692,-0.090289,0.038565,0.899249,-0.057673,0.221775,0.865459,0.142611,0.133049,0.618357,0.602779,0.028107,0.843705,0.593470
1366,11.383333,-0.424402,1.247283,0.274408,-0.174713,1.087351,0.487785,0.109628,0.468930,0.188472,-0.063436,0.889337,0.284219,0.067139,0.027924,0.454216,0.227074,0.056843,0.506748,-0.355592,1.074903,0.271402,0.086048,0.472980,0.394607,0.075464,0.030829,0.123018,-0.151585,1.084624,0.028664,0.238021,0.050091,0.089806,0.204779,0.860942,0.427400,0.143892,0.663896,-0.089782,0.038435,0.899957,-0.057504,0.220744,0.865472,0.142620,0.128944,0.619118,0.602574,0.026134,0.845208,0.593308
1367,11.391667,-0.422458,1.251391,0.274433,-0.173630,1.090184,0.487790,0.106832,0.468832,0.188462,-0.064287,0.891322,0.284309,0.067158,0.027928,0.454219,0.226471,0.056801,0.506658,-0.355150,1.078725,0.271366,0.084690,0.472597,0.394599,0.076128,0.030566,0.123046,-0.149950,1.086952,0.028663,0.238046,0.049973,0.089878,0.207115,0.860663,0.427585,0.141180,0.663888,-0.089290,0.036157,0.900964,-0.057230,0.220433,0.865348,0.142716,0.124847,0.619946,0.602455,0.025391,0.846680,0.593308
